Date	Sun Jul 19 23:46:30 EDT 2009
ANNOTATED_GENES	DAD2, SPC19, CNN1, MCM22, BIR1, MCD1, SFI1, APC5, ELG1, BIM1, MTW1, CTF18, CSE4, TRF5, GAC1, KAR3, TFB3, RGP1, FIN1, NUP53, SMC2, ECO1, DSN1, MCM21, KIP1, RIO1, FOB1, BUB1, MPS1, IML3, DYN1, PDS5, TOP1, SPC34, DUO1, VIK1, PDS1, MND2, CTF4, YPL267W, UME6, MET30, TOF1, MAD3, BUB2, CSM3, SPC72, SMC1, GIC1, TFB4, SMC3, CBK1, EGT2, LTE1, IRR1, SRC1, KAR1, CDC31, SMC4, KEL1, STU1, YCG1, DAM1, OKP1, IBD2, TOF2, SLK19

-- 6 of 1205--
GOID	GO:0007067
TERM	mitosis
P-VALUE	9.39974391708591e-15
CORRECTED P-VALUE	1.13266914200885e-11
NUM_ANNOTATIONS	64 (of 199)
ANNOTATED_GENES	DAD2, SPC19, CNN1, MCM22, BIR1, MCD1, SFI1, APC5, ELG1, BIM1, MTW1, CTF18, CSE4, TRF5, GAC1, KAR3, TFB3, RGP1, FIN1, NUP53, SMC2, ECO1, DSN1, MCM21, KIP1, RIO1, FOB1, BUB1, MPS1, IML3, DYN1, PDS5, TOP1, SPC34, DUO1, VIK1, PDS1, MND2, CTF4, YPL267W, UME6, TOF1, MAD3, BUB2, CSM3, SPC72, SMC1, TFB4, SMC3, EGT2, LTE1, IRR1, SRC1, KAR1, CDC31, SMC4, KEL1, STU1, YCG1, DAM1, OKP1, IBD2, TOF2, SLK19

-- 7 of 1205--
GOID	GO:0007059
TERM	chromosome segregation
P-VALUE	9.62976326564759e-15
CORRECTED P-VALUE	1.16038647351054e-11
NUM_ANNOTATIONS	55 (of 156)
ANNOTATED_GENES	SLI15, PDS1, DAD2, MND2, SPC19, CNN1, MCM22, CTF4, BIR1, TOF1, MCD1, MAD3, APC5, BUB2, ELG1, SPC72, RDH54, CSM3, BIM1, SMC1, SMC3, CTF18, MTW1, CSE4, HDA3, KAR3, IRR1, SRC1, SMC4, FIN1, YBR100W, MUS81, SMC2, CTR9, ECO1, DSN1, MCM21, KIP1, FOB1, BUB1, YCG1, MPS1, IPL1, DAM1, IML3, DYN1, RFC2, PDS5, TOP1, SPC34, DUO1, VIK1, TOF2, OKP1, SLK19

-- 8 of 1205--
GOID	GO:0022402
TERM	cell cycle process
P-VALUE	1.27236172609894e-14
CORRECTED P-VALUE	1.53319587994922e-11
NUM_ANNOTATIONS	117 (of 494)
ANNOTATED_GENES	MCM10, HSF1, DAD2, NIP100, SPC19, CNN1, MCM22, BIR1, MSH2, MUM2, SPO14, HSL1, RAD24, MCD1, SFI1, APC5, IWR1, ELG1, RDH54, TAF2, BIM1, PCL1, SWI6, MTW1, CTF18, YGR271C-A, CSE4, TRF5, GAC1, KAR3, MYO2, TFB3, DMC1, RGP1, FIN1, NUP53, MSC3, SMC2, ECO1, REC107, DSN1, MCM21, KIP1, RIO1, FOB1, BUB1, MPS1, CDC45, IML3, DYN1, TOP1, PDS5, SPC34, DUO1, VIK1, YNG2, STU2, PDS1, MND2, RFA2, CTF4, YPL267W, UME6, MET30, TOF1, SPC98, FAR7, MAD3, HOS4, BUB2, SPC72, CSM3, NBP1, SMC1, GIC1, TFB4, PMS1, CBK1, SMC3, TAF10, XRS2, YRB1, BDF1, ADY3, SAP185, EGT2, MSH6, SPC42, LTE1, IRR1, SRC1, SPC110, SMC4, KAR1, SPC29, CDC31, YBR100W, MUS81, KEL1, REC104, YHR127W, STU1, FAR10, YCG1, NOP15, IPL1, SIF2, DAM1, RIM8, SNT1, CDC37, RFC2, KIP3, IBD2, TOF2, OKP1, SLK19

-- 9 of 1205--
GOID	GO:0051276
TERM	chromosome organization
P-VALUE	1.58682659282605e-14
CORRECTED P-VALUE	1.91212604435538e-11
NUM_ANNOTATIONS	101 (of 401)
ANNOTATED_GENES	SNF6, RAD4, GBP2, HHO1, SET1, BIR1, HHT1, MCD1, APC5, RTT106, HST4, ELG1, RDH54, BIM1, CTF18, CSE4, GCN5, KAR3, LDB7, MEC3, FIN1, HHF2, SPT16, SMC2, CTR9, HHT2, ECO1, RAD14, SPT7, KIP1, FOB1, BUB1, BRE1, MPS1, HOS1, HEX3, CDC45, IML3, SIR4, DYN1, LCD1, PDS5, TOP1, VIK1, YNG2, RVB2, PDS1, SNF12, ITC1, HHF1, MND2, RFA2, CTF4, UME6, RVB1, TOF1, NGG1, HOS4, SPC72, CSM3, YBR095C, SMC1, HTB2, SMC3, SWI3, TAF10, XRS2, RLF2, BDF1, YER030W, HDA3, PIF1, NPL6, IRR1, SPP1, SRC1, LGE1, SWR1, CYC8, HTZ1, SMC4, ORC2, YMR075W, ISW1, SAS4, YAF9, STN1, YKU70, YCG1, IPL1, NHP6A, SIF2, ESA1, SNT1, HPR5, EAF5, RFC2, POB3, TOF2, IOC4, SPT3

-- 10 of 1205--
GOID	GO:0000280
TERM	nuclear division
P-VALUE	1.6063713965502e-14
CORRECTED P-VALUE	1.93567753284299e-11
NUM_ANNOTATIONS	64 (of 201)
ANNOTATED_GENES	DAD2, SPC19, CNN1, MCM22, BIR1, MCD1, SFI1, APC5, ELG1, BIM1, MTW1, CTF18, CSE4, TRF5, GAC1, KAR3, TFB3, RGP1, FIN1, NUP53, SMC2, ECO1, DSN1, MCM21, KIP1, RIO1, FOB1, BUB1, MPS1, IML3, DYN1, PDS5, TOP1, SPC34, DUO1, VIK1, PDS1, MND2, CTF4, YPL267W, UME6, TOF1, MAD3, BUB2, CSM3, SPC72, SMC1, TFB4, SMC3, EGT2, LTE1, IRR1, SRC1, KAR1, CDC31, SMC4, KEL1, STU1, YCG1, DAM1, OKP1, IBD2, TOF2, SLK19

-- 11 of 1205--
GOID	GO:0000278
TERM	mitotic cell cycle
P-VALUE	5.41732426116689e-14
CORRECTED P-VALUE	6.52787573470611e-11
NUM_ANNOTATIONS	90 (of 345)
ANNOTATED_GENES	MCM10, DAD2, NIP100, SPC19, CNN1, MCM22, BIR1, HSL1, MCD1, SFI1, APC5, ELG1, TAF2, BIM1, DPB11, PCL1, SWI6, MTW1, CTF18, YGR271C-A, CSE4, GCN5, TRF5, GAC1, KAR3, MYO2, TFB3, RGP1, FIN1, NUP53, SMC2, ECO1, DSN1, MCM21, SPT7, KIP1, RIO1, FOB1, BUB1, MPS1, CDC45, IML3, DYN1, PDS5, TOP1, SPC34, DUO1, VIK1, STU2, PDS1, MND2, CTF4, YPL267W, UME6, MET30, TOF1, SPC98, NGG1, MAD3, BUB2, SPC72, CSM3, SMC1, GIC1, TFB4, CBK1, SMC3, TAF10, YRB1, SAP185, EGT2, LTE1, IRR1, SRC1, SPC110, KAR1, CDC31, SMC4, KEL1, YHR127W, STU1, YCG1, IPL1, DAM1, IBD2, TOF2, OKP1, KIP3, SLK19, SPT3

-- 12 of 1205--
GOID	GO:0048285
TERM	organelle fission
P-VALUE	7.58981885341339e-14
CORRECTED P-VALUE	9.14573171836313e-11
NUM_ANNOTATIONS	64 (of 207)
ANNOTATED_GENES	DAD2, SPC19, CNN1, MCM22, BIR1, MCD1, SFI1, APC5, ELG1, BIM1, MTW1, CTF18, CSE4, TRF5, GAC1, KAR3, TFB3, RGP1, FIN1, NUP53, SMC2, ECO1, DSN1, MCM21, KIP1, RIO1, FOB1, BUB1, MPS1, IML3, DYN1, PDS5, TOP1, SPC34, DUO1, VIK1, PDS1, MND2, CTF4, YPL267W, UME6, TOF1, MAD3, BUB2, CSM3, SPC72, SMC1, TFB4, SMC3, EGT2, LTE1, IRR1, SRC1, KAR1, CDC31, SMC4, KEL1, STU1, YCG1, DAM1, OKP1, IBD2, TOF2, SLK19

-- 13 of 1205--
GOID	GO:0022403
TERM	cell cycle phase
P-VALUE	4.52258305684166e-13
CORRECTED P-VALUE	5.4497125834942e-10
NUM_ANNOTATIONS	106 (of 451)
ANNOTATED_GENES	MCM10, DAD2, SPC19, CNN1, MCM22, BIR1, MSH2, MUM2, SPO14, HSL1, RAD24, MCD1, SFI1, APC5, IWR1, ELG1, RDH54, TAF2, BIM1, PCL1, SWI6, MTW1, CTF18, YGR271C-A, CSE4, TRF5, GAC1, KAR3, TFB3, DMC1, RGP1, FIN1, NUP53, MSC3, SMC2, ECO1, REC107, DSN1, MCM21, KIP1, RIO1, FOB1, BUB1, MPS1, CDC45, IML3, DYN1, TOP1, PDS5, SPC34, DUO1, VIK1, YNG2, STU2, PDS1, MND2, RFA2, CTF4, YPL267W, UME6, MET30, TOF1, SPC98, MAD3, HOS4, BUB2, SPC72, CSM3, SMC1, GIC1, TFB4, PMS1, CBK1, SMC3, TAF10, XRS2, YRB1, BDF1, ADY3, SAP185, EGT2, MSH6, LTE1, IRR1, SRC1, SPC110, SMC4, KAR1, CDC31, YBR100W, MUS81, KEL1, REC104, YHR127W, STU1, YCG1, IPL1, SIF2, DAM1, RIM8, SNT1, IBD2, TOF2, OKP1, KIP3, SLK19

-- 14 of 1205--
GOID	GO:0000819
TERM	sister chromatid segregation
P-VALUE	8.36034495116592e-13
CORRECTED P-VALUE	1.00742156661549e-09
NUM_ANNOTATIONS	35 (of 81)
ANNOTATED_GENES	PDS1, MND2, CTF4, BIR1, TOF1, MCD1, APC5, ELG1, SPC72, RDH54, CSM3, BIM1, SMC1, SMC3, CTF18, CSE4, KAR3, IRR1, SRC1, SMC4, FIN1, SMC2, ECO1, KIP1, BUB1, YCG1, FOB1, MPS1, IPL1, IML3, DYN1, TOP1, PDS5, VIK1, TOF2

-- 15 of 1205--
GOID	GO:0051301
TERM	cell division
P-VALUE	1.7060624908542e-12
CORRECTED P-VALUE	2.05580530147931e-09
NUM_ANNOTATIONS	78 (of 296)
ANNOTATED_GENES	DAD2, SPC19, CNN1, MCM22, BIR1, BNI4, CTS1, HSL1, MCD1, SFI1, DNL4, APC5, END3, BIM1, PCL1, BUD7, MTW1, SEC3, TRF5, KAR3, DSE1, MYO2, EXO70, YPL221W, RGP1, NUP53, SMC2, DSN1, ELM1, MCM21, CDC11, KIP1, RIO1, BNR1, IML3, MSB4, PDS5, SPC34, SEC6, DUO1, SLI15, PDS1, SPH1, MND2, YPL267W, PEA2, CHS5, MAD3, BUB2, BUD3, BOI2, SMC1, SCW11, GIC1, SMC3, GIN4, BNI5, ADY3, EGT2, LTE1, IRR1, YOR304C-A, MNN10, KAR1, CDC31, SMC4, STU1, YCG1, SEC8, SPA2, IPL1, NOP15, DAM1, CDC37, CHS1, IBD2, OKP1, SLK19

-- 16 of 1205--
GOID	GO:0009987
TERM	cellular process
P-VALUE	2.78302046324638e-12
CORRECTED P-VALUE	3.35353965821189e-09
NUM_ANNOTATIONS	708 (of 5304)
ANNOTATED_GENES	GRD19, YLR126C, YPT1, SPC19, MCM22, SET1, BIR1, CRH1, MSH2, SYT1, MUM2, SFI1, ATX1, BIM1, DPB11, SPG5, STE11, TDH2, REX4, FCY21, IES2, SEC2, RRN9, TLG2, ARN1, YPL221W, YLR051C, FIN1, MET31, IRS4, YJR141W, SYF1, JJJ2, PST1, MIG2, YGR093W, SPT15, VIK1, REX2, FRE6, ECM3, RVB1, HUL4, SCW10, CYR1, ATG11, STB5, TIP20, RRP7, SPC72, YOR060C, YBR095C, SRL2, FIR1, PZF1, CSG2, CBK1, AVT1, ZEO1, BDF1, SAP185, HDA3, RPS26B, SPC110, CUE1, CYC8, MIP1, GPM3, OSH2, SAS4, SLN1, YHR003C, BET3, CAN1, ZRT2, GZF3, IPI1, BET4, AKR1, VAM7, BGL2, YKU70, SPA2, KAP114, IPL1, NHP6A, SNT1, SRL1, YMR090W, NUP116, CAD1, ERG3, ECM22, ENA1, YDL099W, END3, UFO1, GPI18, SWI6, MSB2, HSP104, YOL155C, GCN5, NOT3, NOB1, DSE1, SLD2, YPT11, TFB3, SFH5, LDB7, DMC1, YIL169C, ERV2, RGP1, BZZ1, BDP1, MSC3, SMC2, ZAP1, RPS23B, DSN1, DCP1, MCM21, SPT7, KIP1, FOB1, MPS1, MSB4, RPC37, SEC66, YPL150W, FRE3, RVB2, VRG4, SNF12, LHS1, PET10, TFC3, COX13, HOS4, TSC3, YBL036C, RPL42A, DBF4, VMA4, YRB1, NCB2, SSO1, BNI5, YER030W, ECM1, WSC2, YIL151C, YLR016C, DUR1,2, DER1, APJ1, YMR163C, YOR006C, VTC2, ERG25, RFM1, ORC6, RRP14, PIH1, DIA1, ATG8, ATG26, NOP15, ESA1, YNL149C, RFC2, YDL010W, GPG1, MAK3, IOC4, IVY1, DAD2, BCK1, YLR057W, RVS161, BNI4, HSL1, NTG2, RTT106, SED5, ELG1, CPR2, YSA1, PEX19, YTP1, SMC6, YPT6, PRP28, NBP2, ZRT1, RDI1, MTW1, VTA1, YOR154W, PIS1, CEG1, YEN1, MTH1, EXO70, MOH1, MEC3, KCS1, IWS1, GOS1, STF2, PER1, PRI2, MFT1, YDR326C, CDC11, YLR194C, LCD1, LAS1, PRP40, PEX12, MND2, PEX13, RIA1, RTT103, GRS2, PEX3, REX3, SLY41, PSA1, HSV2, SNT309, YDL176W, HTB2, TFC7, PHO91, XRS2, SPI1, ZRT3, CUP2, GPI17, NOP16, YDR219C, MKS1, UNG1, HTZ1, POL32, RPC34, NCR1, ORC2, RPB4, MUS81, KEL1, YGR277C, CDC21, RRI2, ERF2, BSD2, YDR287W, OSW2, YMR071C, SIF2, HPR5, EAF5, RTT107, YCR026C, LIF1, SPT21, RNY1, SPT3, GTT2, MCM10, TAD1, MIM1, HMX1, PMP3, YGR043C, HHT1, YDR506C, ATG23, ROX3, RPN5, TAF2, YDR336W, GTS1, UPF3, NOP12, LEU3, PKH2, YGR271C-A, YDR026C, YDR051C, HRT3, YKL151C, RRP8, TDH3, HSH49, YOL054W, GUD1, ARF2, BRF1, SRB4, GPA2, CTR2, RRI1, REV3, MEH1, YGR251W, SIR4, YOR291W, BUR6, YNG2, SEC9, VPS21, CUS1, PDC1, COX5B, VPS17, PEA2, HSE1, YKR049C, SPC98, FHL1, ENO1, BUB2, NOP53, NSE3, BUD3, BOI2, NBP1, SCW11, FIT2, SMC1, SBE22, PMS1, SWI3, YRA1, BPH1, PRM4, SSQ1, OYE3, UFE1, YDL121C, COS3, SEC59, GLE1, LTE1, ERD2, PMT6, GIS4, SLM1, ECM10, SPC29, ISW1, SMP1, REC104, ERJ5, DAM1, RNH70, POB3, KIP3, IBD2, PAI3, GPR1, PCL6, RAD4, CWC22, TDH1, CGR1, PEP3, CTS1, TRM10, MDM1, IWR1, UBX7, TAP42, MSO1, GIM4, USO1, SSS1, BUD7, VAM3, YLR030W, GAC1, MRH1, MYO2, SFT1, GAS3, CDD1, RNR1, NUP53, ESC8, PEX22, YPS3, HHT2, RPL19A, YLL029W, HOS1, YDL046W, ERR2, YDR306C, PDS5, DUO1, SPC34, TIS11, YAL053W, RIC1, DYN3, STU2, PDS1, RPS19A, YNL050C, ESC1, ARO80, MET30, NGG1, STP2, FET3, CSM3, YDR049W, MAG1, TAF10, PCL10, YOL075C, RLF2, FBP26, ADY3, EGT2, YLR437C, LOC1, SEC53, PIF1, NPL6, LGE1, YNR034W-A, SPC105, ERV25, MED11, EMP46, YOR287C, RPL15B, SPO73, PDI1, CUE2, YAF9, CCZ1, FAR10, PRP21, RIM8, DIA2, MGM101, POL4, ERP5, DIG2, VPS3, SNC2, NIP100, CNN1, RPL36A, BCP1, YBR242W, PEP12, RAD24, SPO14, SSK22, YDL199C, APC5, RRP15, LST7, VPS20, PCL1, YPL277C, PEP4, SPP2, GSC2, TRF5, MBP1, RNH202, RPS6A, MDM30, GPH1, KRI1, ERR3, SMD3, CUS2, RPT1, YTA7, ELM1, RPS30A, BRR1, RIO1, SLX4, HEX3, GPI13, IML3, YLR072W, YOR283W, RPL41B, APL5, HMG2, SEC6, PLC1, SPH1, HHF1, AVO1, DCS2, RPL39, TOF1, MAD3, YKR022C, PFK26, IST2, SNU23, NHX1, GIC1, TFB4, AKR2, CIS3, DBP8, MSH6, CLF1, SPC42, RPS6B, SIT1, PEX29, UBA4, SAS10, MNN10, KAR1, DCP2, SMC4, CAF40, COG3, YBR100W, RPL42B, YDR338C, WSS1, STN1, BRE4, ATG13, GPA1, BRR6, CHS1, SPP41, OKP1, ENA2, PRP3, YHL035C, YNL224C, PHM6, MUD2, YJR015W, HSP42, LSM2, RDH54, FRE2, GPM2, FTR1, YLR424W, CPS1, CTF18, SBH2, KTR2, YOR019W, CSE4, TRK1, COG8, NHA1, YAP5, YKL065C, YDR370C, REC107, CTR9, RPL41A, CDC45, XBP1, ATG20, MED7, YNR029C, CAP1, RAD53, YPL199C, YER137C, VPS5, YPL267W, UME6, FKS1, FAR7, TIF6, YPL077C, RPL35A, TFC4, GIN4, PNG1, LSM6, SNO2, SUR1, VPS24, OST6, IRR1, SPP1, SRC1, SWR1, YOR304C-A, YMR075W, CRZ1, NRG1, YER129W, PXL1, HXT3, DUR3, SEC8, TFC6, MRK1, PUF6, UBP7, IMH1, HUB1, TOF2, SLK19, YPL110C, SNF6, HSF1, GBP2, YPR174C, HHO1, LIN1, YHR181W, MCD1, DNL4, HEM14, HST4, TFG1, JNM1, LEM3, YKL071W, SEC17, YBL107C, BUD21, SEC3, HSP12, KAR3, YLR164W, MRL1, YDR444W, ATG17, RAD28, HHF2, PSK1, RPS17B, SPT16, DPB3, YDR458C, ECO1, YPL108W, RAD14, CCC2, ATG3, SMC5, BUB1, BRE1, BNR1, PRY1, ANP1, DYN1, TOP1, RPS27A, NMD2, SLI15, ITC1, AVO2, SVS1, CTF4, RFA2, ISY1, ARC19, LAC1, CHS5, YGP1, VPS27, PSF3, SNP1, SMC3, YDL133W, ERR1, VPS30, VPS4, CTK2, RPS23A, PAC11, SED1, UBX3, LSM3, ORC1, TFA2, CDC31, VMA8, TLG1, PEX30, YMR269W, YHR127W, UTP11, STU1, YCG1, CDC37, SPO71, KRR1

-- 17 of 1205--
GOID	GO:0050896
TERM	response to stimulus
P-VALUE	4.59483375446118e-12
CORRECTED P-VALUE	5.53677467412573e-09
NUM_ANNOTATIONS	209 (of 1155)
